report_id,after_tax_irr,after_tax_npv_10_currency,after_tax_npv_10_in_millions,after_tax_npv_5_currency,after_tax_npv_5_in_millions,after_tax_npv_8_currency,after_tax_npv_8_in_millions,aud_usd_exchange_rate,author_company,cad_usd_exchange_rate,capex_currency,commodity_price_currency,company_name,copper_cut_off_grade,copper_cut_off_grade_units,copper_metallurgical_recovery,copper_price,copper_price_currency,copper_price_units,country,deposit_type,effective_date,g_and_a_cost_currency,g_and_a_cost_dollars_per_t_milled,gold_cut_off_grade,gold_cut_off_grade_units,gold_metallurgical_recovery,gold_price,gold_price_currency,gold_price_units,initial_capex_currency,initial_capex_in_millions,iron_cut_off_grade,iron_cut_off_grade_units,iron_metallurgical_recovery,iron_price,iron_price_currency,iron_price_units,is_in_northern_hemisphere,lat,lead_cut_off_grade,lead_cut_off_grade_units,lead_metallurgical_recovery,lead_price,lead_price_currency,lead_price_units,life_of_mine,long,main_currency,mine_type,open_pit_mining_cost_currency,open_pit_mining_cost_dollars_per_t_milled_or_processed,open_pit_mining_cost_dollars_per_t_mined_or_moved,opex_currency,pre_tax_irr,pre_tax_npv_10_currency,pre_tax_npv_10_in_millions,pre_tax_npv_5_currency,pre_tax_npv_5_in_millions,pre_tax_npv_8_currency,pre_tax_npv_8_in_millions,processing_cost_currency,processing_cost_dollars_per_t_milled,processing_method,processing_rate,produces_copper,produces_gold,produces_iron,produces_lead,produces_silver,produces_sulphur,produces_zinc,project_name,silver_cut_off_grade,silver_cut_off_grade_units,silver_metallurgical_recovery,silver_price,silver_price_currency,silver_price_units,stripping_ratio,subdivision,sulphur_cut_off_grade,sulphur_cut_off_grade_units,sulphur_metallurgical_recovery,sulphur_price,sulphur_price_currency,sulphur_price_units,total_material_mined,total_operating_cost_currency,total_operating_cost_dollars_per_t_milled,total_ore_mined,total_waste_mined,underground_mining_cost_currency,underground_mining_cost_dollars_per_t_milled_or_processed,underground_mining_cost_dollars_per_t_mined_or_moved,underground_mining_method,zinc_cut_off_grade,zinc_cut_off_grade_units,zinc_metallurgical_recovery,zinc_price,zinc_price_currency,zinc_price_units
2024-000004815 Amex Exploration Inc-f1-06223904_2-1-1,40.2,not mentioned,,CAD (Canadian dollars),525.0,not mentioned,,,"GoldMinds Geoservices, Laurentia Exploration, Evomine Consulting, Bumigeme, and Groupe Alphard",0.74,CAD (Canadian dollars),USD (American dollars or US dollars),Amex Exploration Inc.,N/A,N/A,N/A,N/A,N/A,N/A,Canada,"['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)', 'volcanogenic_massive_sulfide (VMS)']",Sep-05-2024,not mentioned,18.47,0.42,g/t,95.0,2000,USD (American dollars or US dollars),/oz Au,CAD (Canadian dollars),131.3,N/A,N/A,N/A,N/A,N/A,N/A,1.0,49.02,N/A,N/A,N/A,N/A,N/A,N/A,10.0,-79.45,CAD (Canadian dollars),hybrid,not mentioned,,7.88,CAD (Canadian dollars),59.5,not mentioned,,CAD (Canadian dollars),948.0,not mentioned,,not mentioned,26.31,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",1750.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Perron Project,N/A,N/A,N/A,N/A,N/A,N/A,13.8,Québec,N/A,N/A,N/A,N/A,N/A,N/A,9800000,not mentioned,129.25,12632.0,9100000,not mentioned,77.03,89.03,"['longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)', 'stoping_with_backfill (backfilled stopes / paste fill stopes)']",N/A,N/A,N/A,N/A,N/A,N/A
2024-000004926 AVINO SILVER & GOLD MINES LTD-f1-06096510_1-1-1,26.0,USD (American dollars or US dollars),35.3,USD (American dollars or US dollars),60.6,not mentioned,,,"Tetra Tech Canada Inc., Red Pennant Communications Corp.",0.77,USD (American dollars or US dollars),USD (American dollars or US dollars),Avino Silver & Gold Mines Ltd.,,,83,3.5,USD (American dollars or US dollars),$/lb,Mexico,['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)'],Feb-05-2024,not mentioned,3.31,,,74.9,1839.51,USD (American dollars or US dollars),US$/oz,USD (American dollars or US dollars),49.1,,,,,not mentioned,,,,,,,,not mentioned,,9.0,,USD (American dollars or US dollars),open pit,not mentioned,,,USD (American dollars or US dollars),35.0,USD (American dollars or US dollars),62.1,USD (American dollars or US dollars),97.5,not mentioned,,not mentioned,15.09,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'smelting (blast furnace / electric furnace / flash smelting / reverberatory furnace)']",2500.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Oxide Tailings Project,,,77.2,23.45,USD (American dollars or US dollars),$/oz,0.55,,N/A,N/A,N/A,N/A,N/A,N/A,10409.57,USD (American dollars or US dollars),21.34,6709.0,3700.974,N/A,N/A,N/A,N/A,,,,,not mentioned,
2024-000005620 Troilus Gold Corp-f1-1_1-.pdf (eec5103ff2cd9904),14.0,not mentioned,,USD (American dollars or US dollars),885.0,,,0.67,AGP Mining Consultants Inc.,0.74,USD (American dollars or US dollars),USD (American dollars or US dollars),Troilus Gold Corp.,,,,4.05,USD (American dollars or US dollars),$/lb,Canada,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)']",May-14-2024,not mentioned,1.14,0.3,g/t,,1975,USD (American dollars or US dollars),US$/oz,USD (American dollars or US dollars),213.0,N/A,N/A,N/A,N/A,N/A,N/A,1.0,51.0,N/A,N/A,N/A,N/A,N/A,N/A,21.0,-74.5,USD (American dollars or US dollars),open pit,not mentioned,11.6,2.96,USD (American dollars or US dollars),18.1,not mentioned,,USD (American dollars or US dollars),1564.0,not mentioned,,USD (American dollars or US dollars),5.64,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'smelting (blast furnace / electric furnace / flash smelting / reverberatory furnace)', 'magnetic_separation (high intensity magnetic separation / wet magnetic separation / dry magnetic separation)']",50000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Troilus Gold – Copper Project,,,,25.0,USD (American dollars or US dollars),$/oz,3.1,Province of Québec,N/A,N/A,N/A,N/A,N/A,N/A,1551000,USD (American dollars or US dollars),19.06,380000.0,1171000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-000005634 Wealth Minerals Ltd-f1-06085436_1-1-1,28.0,USD (American dollars or US dollars),1146.1,not mentioned,,not mentioned,,,"DRA Global Limited, Montgomery & Associates Consultores, Ltda",0.7692,USD (American dollars or US dollars),USD (American dollars or US dollars),Wealth Minerals Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,Chile,['evaporite_hosted (potash / halite / lithium brine)'],Jan-04-2024,USD (American dollars or US dollars),100.0,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),749.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,-21.16916667,N/A,N/A,N/A,N/A,N/A,N/A,20.0,-68.25,USD (American dollars or US dollars),,N/A,N/A,N/A,USD (American dollars or US dollars),33.0,USD (American dollars or US dollars),1655.1,not mentioned,,not mentioned,,not mentioned,,"['hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'other_unspecified (other / hybrid / not classified)']",54.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kuska Project,N/A,N/A,N/A,N/A,N/A,N/A,N/A,El Loa,N/A,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),5849.0,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-000005657 Century Lithium Corp. (fomerly Cypress Development Corp.)-f1-06145240_1-1-1,17.2,not mentioned,,not mentioned,,USD (American dollars or US dollars),3160.0,,"Wood Canada Limited, WSP USA Environment and Infrastructure Inc., Global Resource Engineering Ltd.",0.8,USD (American dollars or US dollars),USD (American dollars or US dollars),Century Lithium Corp.,N/A,N/A,N/A,N/A,N/A,N/A,United States of America,"['pegmatite (Li / Ta / Be / Sn / rare earth pegmatites)', 'evaporite_hosted (potash / halite / lithium brine)', 'carlin_type (sediment-hosted disseminated Au / Carlin-type gold)']",Apr-29-2024,not mentioned,2.68,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),1581.0,N/A,N/A,N/A,N/A,N/A,N/A,1.0,37.74582970802333,N/A,N/A,N/A,N/A,N/A,N/A,40.0,-117.535756,USD (American dollars or US dollars),open pit,not mentioned,5.44,5.44,,,not mentioned,,not mentioned,,not mentioned,,not mentioned,40.9,"['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'dewatering (centrifuges / belt presses / drum filters)']",22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clayton Valley Lithium Project,N/A,N/A,N/A,N/A,N/A,N/A,0.21,Nevada,N/A,N/A,N/A,N/A,N/A,N/A,,not mentioned,,304540.0,22660,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-000005703 Lion Copper and Gold Corp-f1-06095850_1-1-1,17.4,not mentioned,,not mentioned,,not mentioned,,,"AGP Mining Consultants Inc., Woods Process Services LLC, TM&A, Independent Mining Consultants Inc.",,USD (American dollars or US dollars),USD (American dollars or US dollars),Lion Copper and Gold Corp.,0.038,% TCu,66.5,3.85,USD (American dollars or US dollars),$/lb,United States of America (US),['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)'],Jan-30-2024,not mentioned,0.3,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),413.4,N/A,N/A,N/A,N/A,N/A,N/A,1.0,,N/A,N/A,N/A,N/A,N/A,N/A,12.0,,not mentioned,open pit,USD (American dollars or US dollars),,2.14,USD (American dollars or US dollars),20.3,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),3.55,"['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)']",69000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yerington Copper Project,N/A,N/A,N/A,N/A,N/A,N/A,0.3,Nevada,N/A,N/A,N/A,N/A,N/A,N/A,587200,USD (American dollars or US dollars),6.63,450400.0,136800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-000005781 Barksdale Resources Corp-f1-06148611_1-1-1,18.1,not mentioned,,not mentioned,,not mentioned,,,"Tetra Tech Canada Inc., Independent Mining Consultants, Inc. (IMC)",0.75,USD (American dollars or US dollars),USD (American dollars or US dollars),Barksdale,0.04,%,63.5,4.0,USD (American dollars or US dollars),$/lb,Mexico,['iocg (iron oxide copper gold)'],Jan-02-2024,not mentioned,1.0,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),116.82,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,12.0,,USD (American dollars or US dollars),open pit,USD (American dollars or US dollars),3.14,1.95,USD (American dollars or US dollars),26.3,not mentioned,,not mentioned,,not mentioned,,not mentioned,5.29,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)']",10000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,San Javier,N/A,N/A,N/A,N/A,N/A,N/A,0.56,Sonora,N/A,N/A,N/A,N/A,N/A,N/A,73474.234,not mentioned,10.17,44293128.0,29181095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-000006180 New Pacific Metals Corp-f1-06165441_1-1-1,,other (neither CAD nor USD),,USD (American dollars or US dollars),740.0,USD (American dollars or US dollars),569.0,0.65,"AMC Mining Consultants (Canada) Ltd., Halyard Inc., NewFields Canada Mining & Environment ULC",0.74,USD (American dollars or US dollars),USD (American dollars or US dollars),New Pacific Metals Corp.,N/A,N/A,N/A,N/A,N/A,N/A,Bolivia,"['polymetallic_vein (silver-lead-zinc veins / polymetallic vein systems)', 'epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)']",Jun-19-2024,USD (American dollars or US dollars),1.65,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),358.3,N/A,N/A,N/A,N/A,N/A,N/A,0.0,-19.36804722,N/A,N/A,N/A,N/A,N/A,N/A,13.0,-65.52303611,USD (American dollars or US dollars),open pit,USD (American dollars or US dollars),,2.34,USD (American dollars or US dollars),,not mentioned,,USD (American dollars or US dollars),1135.0,not mentioned,,USD (American dollars or US dollars),12.89,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",10958.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Silver Sand Project,27,g/t,90,24.0,USD (American dollars or US dollars),$/troy oz,3.5,Colavi District of Potosí Department,N/A,N/A,N/A,N/A,N/A,N/A,233900000,USD (American dollars or US dollars),24.63,52000000.0,181900000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-000006180 New Pacific Metals Corp-f1-06205411_2-1-1,26.0,USD (American dollars or US dollars),285.0,USD (American dollars or US dollars),501.0,USD (American dollars or US dollars),359.0,,RPMGlobal Canada Limited,,USD (American dollars or US dollars),USD (American dollars or US dollars),Minera Granville S.R.L.,N/A,N/A,N/A,N/A,N/A,N/A,Bolivia,['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)'],Sep-05-2024,not mentioned,3.56,,,,1900,USD (American dollars or US dollars),$/oz,USD (American dollars or US dollars),324.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,-18.93001389,,,70.6,2094,USD (American dollars or US dollars),$/t,16.2,-68.60951389,USD (American dollars or US dollars),open pit,,,,USD (American dollars or US dollars),,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),8.66,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)']",10959.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,Carangas Silver-Gold-Lead-Zinc Project,,,,24,USD (American dollars or US dollars),$/oz,1.7,western portion of the Department of Oruro,N/A,N/A,N/A,N/A,N/A,N/A,176100,USD (American dollars or US dollars),18.6,64400.0,111700000,N/A,N/A,N/A,N/A,,,65.9,2756,USD (American dollars or US dollars),$/t
2024-000006237 First Quantum Minerals Ltd-f1-06086044_1-1-1,15.7,,,not mentioned,,CAD (Canadian dollars),518.5,,"First Quantum Minerals Ltd (FQM), Cameron Mining Consulting Ltd",,USD (American dollars or US dollars),USD (American dollars or US dollars),First Quantum Minerals Ltd,0.8,%,85.12,3.8,USD (American dollars or US dollars),$/lb,Spain,['volcanogenic_massive_sulfide (VMS)'],Sep-30-2023,not mentioned,6.93,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),846.0,N/A,N/A,N/A,N/A,N/A,N/A,1.0,37.32861111111112,,,79.38,0.95,USD (American dollars or US dollars),$/lb,24.0,-6.104166667,not mentioned,hybrid,not mentioned,,,USD (American dollars or US dollars),17.4,other (neither CAD nor USD),356.0,not mentioned,,CAD (Canadian dollars),519.0,USD (American dollars or US dollars),41.61,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",4110.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Cobre Las Cruces: Polymetallic Primary Sulphide Project,,,51.87,22.75,USD (American dollars or US dollars),$/oz,,Seville Province,N/A,N/A,N/A,N/A,N/A,N/A,3783269,USD (American dollars or US dollars),90.25,36600000.0,3742,not mentioned,,,"['longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)', 'stoping_with_backfill (backfilled stopes / paste fill stopes)']",,,88.41,1.2,USD (American dollars or US dollars),$/lb
2024-000007580 Discovery Silver Corp-f1-06085725_1-4-1,22.0,not mentioned,,USD (American dollars or US dollars),1177.0,USD (American dollars or US dollars),53.0,0.63,"Ausenco Engineering Canada ULC, AGP Mining Consultants Inc., RedDot3D Inc., WSP USA Environment & Infrastructure Inc., Libertas Metallurgy Ltd.",,USD (American dollars or US dollars),USD (American dollars or US dollars),Discovery Silver Corp.,N/A,N/A,N/A,N/A,N/A,N/A,Mexico,"['carbonate_replacement (CRD / skarn replacement)', 'skarn (Cu / Fe / Zn / Pb / Au / Mo / W skarns)']",Feb-16-2024,not mentioned,0.59,,,,1600,USD (American dollars or US dollars),US$/oz,USD (American dollars or US dollars),606.0,N/A,N/A,N/A,N/A,N/A,N/A,1.0,27.26838888888889,,,,1.0,USD (American dollars or US dollars),$/lb,17.0,-105.6058333,USD (American dollars or US dollars),open pit,,,,USD (American dollars or US dollars),29.4,not mentioned,,USD (American dollars or US dollars),1980.0,USD (American dollars or US dollars),1381.0,not mentioned,6.56,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",51000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,Cordero Silver Project,,,84,22.0,USD (American dollars or US dollars),$/oz,2.2,Chihuahua,N/A,N/A,N/A,N/A,N/A,N/A,1023000,not mentioned,14.23,327000.0,696000,N/A,N/A,N/A,N/A,,,95,1.2,USD (American dollars or US dollars),$/lb
2024-000007595 Guanajuato Silver Company Ltd-f1-06115693_4-1-1,,not mentioned,,not mentioned,,not mentioned,,,"APEX Geoscience Ltd., P&E Mining Consultants Inc.",,USD (American dollars or US dollars),USD (American dollars or US dollars),GSilver,N/A,N/A,N/A,N/A,N/A,N/A,Mexico,['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)'],Dec-31-2023,not mentioned,9.25,,,,1850,USD (American dollars or US dollars),$/oz,not mentioned,,N/A,N/A,N/A,N/A,N/A,N/A,1.0,21.03333333333333,N/A,N/A,N/A,N/A,N/A,N/A,,-101.3166667,USD (American dollars or US dollars),underground,N/A,N/A,N/A,USD (American dollars or US dollars),,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),16.62,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'dewatering (centrifuges / belt presses / drum filters)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'beneficiation_other (gravity + flotation hybrids / mineral jigging / hand sorting / other)']",,0.0,1.0,0.0,0.0,1.0,0.0,0.0,San Ignacio Property,,,,22,USD (American dollars or US dollars),$/oz,N/A,Guanajuato State,N/A,N/A,N/A,N/A,N/A,N/A,N/A,not mentioned,89.8,,N/A,not mentioned,40.0,46.44,"['cut_and_fill (cut and fill / cemented fill / hydraulic fill / rock fill)', 'other_unspecified (other / hybrid / not classified)']",N/A,N/A,N/A,N/A,N/A,N/A
2024-000008464 Denarius Metals Corp. ( Denarius Silver Corp.)-f1-06135102_1-1-1,213.0,not mentioned,,USD (American dollars or US dollars),83.1,not mentioned,,,"Resource Development Associates, Inc. (RDA), Minetech, LLC",,USD (American dollars or US dollars),USD (American dollars or US dollars),Denarius Metals Corp.,,,93.6,3.5,USD (American dollars or US dollars),$/lb,Spain,"[""magmatic_sulfide (Ni-Cu-PGE / Sudbury-type / Noril'sk-type)"", 'layered_mafic_ultramafic (Ni-Cu-PGE / Bushveld-type)']",Mar-24-2024,USD (American dollars or US dollars),0.069,,,,2000,USD (American dollars or US dollars),$/oz,USD (American dollars or US dollars),6.1,N/A,N/A,N/A,N/A,N/A,N/A,1.0,,N/A,N/A,N/A,N/A,N/A,N/A,6.0,,USD (American dollars or US dollars),hybrid,not mentioned,,,USD (American dollars or US dollars),,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),20.64,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",2400.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Aguablanca,,,,,not mentioned,,,Badajoz Province,N/A,N/A,N/A,N/A,N/A,N/A,,not mentioned,,4807.0,,USD (American dollars or US dollars),,39.27,"['sublevel_stoping (sublevel stoping / sublevel open stoping)', 'longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)']",N/A,N/A,N/A,N/A,N/A,N/A
2024-000008547 Lucara Diamond Corp-f1-06096267_1-1-1,,not mentioned,,USD (American dollars or US dollars),562.5,USD (American dollars or US dollars),5321.0,,JDS Energy & Mining Inc.,0.75,USD (American dollars or US dollars),USD (American dollars or US dollars),Lucara Diamond Corp.,N/A,N/A,N/A,N/A,N/A,N/A,Botswana,['kimberlite_lamproite (diamond deposits)'],Jun-30-2023,not mentioned,7.0,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),418.7,N/A,N/A,N/A,N/A,N/A,N/A,0.0,-21.50972222,N/A,N/A,N/A,N/A,N/A,N/A,15.0,25.470277777777778,USD (American dollars or US dollars),hybrid,USD (American dollars or US dollars),13.2,,USD (American dollars or US dollars),,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),12.0,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)']",7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karowe Diamond Mine Underground Mine Expansion Project (UGP),N/A,N/A,N/A,N/A,N/A,N/A,0.0833,,N/A,N/A,N/A,N/A,N/A,N/A,57196.0,not mentioned,33.0,42443.7,,USD (American dollars or US dollars),,11,['shrinkage_stoping (shrinkage stoping / shrinkage stope)'],N/A,N/A,N/A,N/A,N/A,N/A
2024-000008575 South Star Battery Metals Corp-f1-06203545_1-1-1,27.4,USD (American dollars or US dollars),1257.0,not mentioned,,USD (American dollars or US dollars),1598.3,,"Lycopodium Minerals Canada Ltd., Mercator Geological Services Ltd., AGP Mining Consultants Inc., MetPro Management Inc., Global Resource Engineering (GRE), Dorfner Anzaplan GmbH (ANZAPLAN)",0.74,USD (American dollars or US dollars),USD (American dollars or US dollars),South Star Battery Metals Corp.,N/A,N/A,N/A,N/A,N/A,N/A,United States of America,['stratabound_other (generic stratabound mineralization)'],Jul-24-2024,not mentioned,2.19,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),96.9,N/A,N/A,N/A,N/A,N/A,N/A,1.0,30.075,N/A,N/A,N/A,N/A,N/A,N/A,19.0,-86.16444444,USD (American dollars or US dollars),open pit,not mentioned,10.46,4.07,USD (American dollars or US dollars),34.8,USD (American dollars or US dollars),1909.0,not mentioned,,USD (American dollars or US dollars),2369.0,not mentioned,9.78,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'dewatering (centrifuges / belt presses / drum filters)']",7743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BamaStar Graphite Project,N/A,N/A,N/A,N/A,N/A,N/A,1.6,Alabama,N/A,N/A,N/A,N/A,N/A,N/A,108800,USD (American dollars or US dollars),23.84,42300.0,66500000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
